Año,Fecha,Mes,Día de la semana,Día,Tema,Sub Tema,Línea,Estación
2016,6/1/2016,6/1/2016,Wednesday,1,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,JOSE MARIA MORENO
2016,6/1/2016,6/1/2016,Wednesday,1,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,H,LAS HERAS
2016,6/1/2016,6/1/2016,Wednesday,1,inconvenientes con personal,inconvenientes con personal - SUBTE,C,RETIRO
2016,6/1/2016,6/1/2016,Wednesday,1,Falta de limpieza,LIMPIEZA - SUBTE,C,RETIRO
2016,6/1/2016,6/1/2016,Wednesday,1,Medios de pago,MEDIOS DE PAGO - SUBTE,C,RETIRO
2016,6/1/2016,6/1/2016,Wednesday,1,Demoras e Interrupciones,DEMORAS - SUBTE,B,CARLOS PELLEGRINI
2016,6/1/2016,6/1/2016,Wednesday,1,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,SAN JUAN
2016,6/1/2016,6/1/2016,Wednesday,1,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,SAN JUAN
2016,6/1/2016,6/1/2016,Wednesday,1,inconvenientes con personal,inconvenientes con personal - SUBTE,D,PALERMO
2016,6/1/2016,6/1/2016,Wednesday,1,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PUEYRREDON_D
2016,6/1/2016,6/1/2016,Wednesday,1,inconvenientes con personal,inconvenientes con personal - SUBTE,E,GRAL URQUIZA
2016,6/1/2016,6/1/2016,Wednesday,1,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA
2016,6/2/2016,6/2/2016,Thursday,2,Seguridad,DISTURBIOS - SUBTE,H,PARQUE PATRICIOS
2016,6/2/2016,6/2/2016,Thursday,2,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,D,PUEYRREDON_D
2016,6/2/2016,6/2/2016,Thursday,2,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,D,BULNES
2016,6/2/2016,6/2/2016,Thursday,2,Demoras e Interrupciones,DEMORAS - SUBTE,D,CONGRESO DE TUCUMAN
2016,6/2/2016,6/2/2016,Thursday,2,Demoras e Interrupciones,DEMORAS - SUBTE,D,FACULTAD DE MEDICINA
2016,6/2/2016,6/2/2016,Thursday,2,inconvenientes con personal,inconvenientes con personal - SUBTE,D,FACULTAD DE MEDICINA
2016,6/2/2016,6/2/2016,Thursday,2,inconvenientes con personal,inconvenientes con personal - SUBTE,D,FACULTAD DE MEDICINA
2016,6/2/2016,6/2/2016,Thursday,2,inconvenientes con personal,inconvenientes con personal - SUBTE,D,FACULTAD DE MEDICINA
2016,6/2/2016,6/2/2016,Thursday,2,inconvenientes con personal,inconvenientes con personal - SUBTE,D,FACULTAD DE MEDICINA
2016,6/2/2016,6/2/2016,Thursday,2,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,B,CALLAO_B
2016,6/2/2016,6/2/2016,Thursday,2,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,B,MEDRANO
2016,6/2/2016,6/2/2016,Thursday,2,Demoras e Interrupciones,DEMORAS - SUBTE,B,CARLOS PELLEGRINI
2016,6/2/2016,6/2/2016,Thursday,2,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,VENEZUELA
2016,6/2/2016,6/2/2016,Thursday,2,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,VENEZUELA
2016,6/2/2016,6/2/2016,Thursday,2,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,C,CONSTITUCION
2016,6/2/2016,6/2/2016,Thursday,2,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,OLLEROS
2016,6/2/2016,6/2/2016,Thursday,2,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,CATEDRAL
2016,6/2/2016,6/2/2016,Thursday,2,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,Sin especificar,Sin especificar
2016,6/2/2016,6/2/2016,Thursday,2,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,D,BULNES
2016,6/2/2016,6/2/2016,Thursday,2,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,D,SCALABRINI ORTIZ
2016,6/2/2016,6/2/2016,Thursday,2,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,D,SCALABRINI ORTIZ
2016,6/2/2016,6/2/2016,Thursday,2,inconvenientes con personal,inconvenientes con personal - SUBTE,B,JUAN MANUEL DE ROSAS
2016,6/3/2016,6/3/2016,Friday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,JOSE HERNANDEZ
2016,6/3/2016,6/3/2016,Friday,3,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2016,6/3/2016,6/3/2016,Friday,3,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2016,6/3/2016,6/3/2016,Friday,3,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2016,6/3/2016,6/3/2016,Friday,3,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2016,6/3/2016,6/3/2016,Friday,3,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2016,6/3/2016,6/3/2016,Friday,3,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,D,JOSE HERNANDEZ
2016,6/3/2016,6/3/2016,Friday,3,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,D,JOSE HERNANDEZ
2016,6/3/2016,6/3/2016,Friday,3,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,D,JOSE HERNANDEZ
2016,6/3/2016,6/3/2016,Friday,3,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,D,CONGRESO DE TUCUMAN
2016,6/3/2016,6/3/2016,Friday,3,inconvenientes con personal,inconvenientes con personal - SUBTE,D,FACULTAD DE MEDICINA
2016,6/3/2016,6/3/2016,Friday,3,inconvenientes con personal,inconvenientes con personal - SUBTE,D,FACULTAD DE MEDICINA
2016,6/3/2016,6/3/2016,Friday,3,Medios de pago,MEDIOS DE PAGO - SUBTE,B,CALLAO_B
2016,6/3/2016,6/3/2016,Friday,3,inconvenientes con personal,inconvenientes con personal - SUBTE,B,DORREGO
2016,6/3/2016,6/3/2016,Friday,3,Medios de pago,MEDIOS DE PAGO - SUBTE,B,FLORIDA
2016,6/3/2016,6/3/2016,Friday,3,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",B,ANGEL GALLARDO
2016,6/3/2016,6/3/2016,Friday,3,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,B,FEDERICO LACROZE
2016,6/3/2016,6/3/2016,Friday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,FEDERICO LACROZE
2016,6/3/2016,6/3/2016,Friday,3,Seguridad,ROBOS O ILICITOS - SUBTE,B,FEDERICO LACROZE
2016,6/3/2016,6/3/2016,Friday,3,Medios de pago,PASES Y ABONOS - SUBTE,B,MALABIA
2016,6/3/2016,6/3/2016,Friday,3,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",B,MEDRANO
2016,6/3/2016,6/3/2016,Friday,3,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",B,MEDRANO
2016,6/3/2016,6/3/2016,Friday,3,inconvenientes con personal,inconvenientes con personal - SUBTE,B,MEDRANO
2016,6/3/2016,6/3/2016,Friday,3,Demoras e Interrupciones,DEMORAS - SUBTE,B,PASTEUR
2016,6/3/2016,6/3/2016,Friday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,PASTEUR
2016,6/3/2016,6/3/2016,Friday,3,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,PASTEUR
2016,6/3/2016,6/3/2016,Friday,3,inconvenientes con personal,inconvenientes con personal - SUBTE,B,PASTEUR
2016,6/3/2016,6/3/2016,Friday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,URUGUAY
2016,6/3/2016,6/3/2016,Friday,3,inconvenientes con personal,inconvenientes con personal - SUBTE,B,URUGUAY
2016,6/3/2016,6/3/2016,Friday,3,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,URUGUAY
2016,6/3/2016,6/3/2016,Friday,3,Medios de pago,MEDIOS DE PAGO - SUBTE,B,URUGUAY
2016,6/3/2016,6/3/2016,Friday,3,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,D,MINISTRO CARRANZA
2016,6/3/2016,6/3/2016,Friday,3,Medios de pago,MEDIOS DE PAGO - SUBTE,D,MINISTRO CARRANZA
2016,6/3/2016,6/3/2016,Friday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,VENEZUELA
2016,6/3/2016,6/3/2016,Friday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,VENEZUELA
2016,6/3/2016,6/3/2016,Friday,3,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,VENEZUELA
2016,6/3/2016,6/3/2016,Friday,3,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,D,OLLEROS
2016,6/3/2016,6/3/2016,Friday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,H,CORDOBA
2016,6/3/2016,6/3/2016,Friday,3,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,H,CORDOBA
2016,6/3/2016,6/3/2016,Friday,3,Demoras e Interrupciones,DEMORAS - SUBTE,H,ONCE
2016,6/3/2016,6/3/2016,Friday,3,inconvenientes con personal,inconvenientes con personal - SUBTE,C,RETIRO
2016,6/3/2016,6/3/2016,Friday,3,Medios de pago,PASES Y ABONOS - SUBTE,B,CARLOS PELLEGRINI
2016,6/3/2016,6/3/2016,Friday,3,Medios de pago,MEDIOS DE PAGO - SUBTE,D,AGÜERO
2016,6/3/2016,6/3/2016,Friday,3,Medios de pago,MEDIOS DE PAGO - SUBTE,D,AGÜERO
2016,6/3/2016,6/3/2016,Friday,3,Seguridad,DISTURBIOS - SUBTE,D,PUEYRREDON_D
2016,6/3/2016,6/3/2016,Friday,3,inconvenientes con personal,inconvenientes con personal - SUBTE,B,ECHEVERRIA
2016,6/3/2016,6/3/2016,Friday,3,inconvenientes con personal,inconvenientes con personal - SUBTE,B,ECHEVERRIA
2016,6/3/2016,6/3/2016,Friday,3,inconvenientes con personal,inconvenientes con personal - SUBTE,B,TRONADOR
2016,6/4/2016,6/4/2016,Saturday,4,Seguridad,ROBOS O ILICITOS - SUBTE,H,LAS HERAS
2016,6/4/2016,6/4/2016,Saturday,4,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CARABOBO
2016,6/4/2016,6/4/2016,Saturday,4,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,B,CALLAO_B
2016,6/5/2016,6/5/2016,Sunday,5,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,CARLOS PELLEGRINI
2016,6/5/2016,6/5/2016,Sunday,5,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,D,TRIBUNALES
2016,6/5/2016,6/5/2016,Sunday,5,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,H,CORRIENTES
2016,6/6/2016,6/6/2016,Monday,6,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,E,BOLIVAR
2016,6/6/2016,6/6/2016,Monday,6,inconvenientes con personal,inconvenientes con personal - SUBTE,D,FACULTAD DE MEDICINA
2016,6/6/2016,6/6/2016,Monday,6,inconvenientes con personal,inconvenientes con personal - SUBTE,D,FACULTAD DE MEDICINA
2016,6/6/2016,6/6/2016,Monday,6,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,D,FACULTAD DE MEDICINA
2016,6/6/2016,6/6/2016,Monday,6,Medios de pago,MEDIOS DE PAGO - SUBTE,B,FEDERICO LACROZE
2016,6/6/2016,6/6/2016,Monday,6,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,VENEZUELA
2016,6/6/2016,6/6/2016,Monday,6,Demoras e Interrupciones,DEMORAS - SUBTE,D,TRIBUNALES
2016,6/6/2016,6/6/2016,Monday,6,Falta de limpieza,LIMPIEZA - SUBTE,C,CONSTITUCION
2016,6/6/2016,6/6/2016,Monday,6,Demoras e Interrupciones,DEMORAS - SUBTE,H,PARQUE PATRICIOS
2016,6/6/2016,6/6/2016,Monday,6,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,JOSE MARIA MORENO
2016,6/6/2016,6/6/2016,Monday,6,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",E,PLAZA DE LOS VIRREYES
2016,6/6/2016,6/6/2016,Monday,6,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,E,PLAZA DE LOS VIRREYES
2016,6/6/2016,6/6/2016,Monday,6,Medios de pago,MEDIOS DE PAGO - SUBTE,E,PLAZA DE LOS VIRREYES
2016,6/6/2016,6/6/2016,Monday,6,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,H,CORDOBA
2016,6/6/2016,6/6/2016,Monday,6,inconvenientes con personal,inconvenientes con personal - SUBTE,C,RETIRO
2016,6/6/2016,6/6/2016,Monday,6,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,A,CONGRESO
2016,6/6/2016,6/6/2016,Monday,6,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,A,LORIA
2016,6/6/2016,6/6/2016,Monday,6,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,A,RIO DE JANEIRO
2016,6/6/2016,6/6/2016,Monday,6,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,A,ACOYTE
2016,6/6/2016,6/6/2016,Monday,6,Falta de limpieza,LIMPIEZA - SUBTE,A,PUAN
2016,6/6/2016,6/6/2016,Monday,6,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,A,SAN JOSE DE FLORES
2016,6/6/2016,6/6/2016,Monday,6,Falta de limpieza,LIMPIEZA - SUBTE,A,SAN PEDRITO
2016,6/6/2016,6/6/2016,Monday,6,Demoras e Interrupciones,DEMORAS - SUBTE,B,CARLOS PELLEGRINI
2016,6/6/2016,6/6/2016,Monday,6,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,B,CARLOS PELLEGRINI
2016,6/6/2016,6/6/2016,Monday,6,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,DIAGONAL NORTE
2016,6/6/2016,6/6/2016,Monday,6,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,DIAGONAL NORTE
2016,6/6/2016,6/6/2016,Monday,6,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,D,DIAGONAL NORTE
2016,6/6/2016,6/6/2016,Monday,6,inconvenientes con personal,inconvenientes con personal - SUBTE,D,DIAGONAL NORTE
2016,6/6/2016,6/6/2016,Monday,6,inconvenientes con personal,inconvenientes con personal - SUBTE,C,SAN JUAN
2016,6/6/2016,6/6/2016,Monday,6,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,C,SAN MARTIN
2016,6/6/2016,6/6/2016,Monday,6,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,TRONADOR
2016,6/6/2016,6/6/2016,Monday,6,inconvenientes con personal,inconvenientes con personal - SUBTE,E,VARELA
2016,6/6/2016,6/6/2016,Monday,6,inconvenientes con personal,inconvenientes con personal - SUBTE,E,VARELA
2016,6/7/2016,6/7/2016,Tuesday,7,inconvenientes con personal,inconvenientes con personal - SUBTE,H,PARQUE PATRICIOS
2016,6/7/2016,6/7/2016,Tuesday,7,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,H,PARQUE PATRICIOS
2016,6/7/2016,6/7/2016,Tuesday,7,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,H,PARQUE PATRICIOS
2016,6/7/2016,6/7/2016,Tuesday,7,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,FACULTAD DE MEDICINA
2016,6/7/2016,6/7/2016,Tuesday,7,Seguridad,DISTURBIOS - SUBTE,B,ANGEL GALLARDO
2016,6/7/2016,6/7/2016,Tuesday,7,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,ANGEL GALLARDO
2016,6/7/2016,6/7/2016,Tuesday,7,Venta ambulante,VENTA AMBULANTE - SUBTE,B,ANGEL GALLARDO
2016,6/7/2016,6/7/2016,Tuesday,7,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2016,6/7/2016,6/7/2016,Tuesday,7,inconvenientes con personal,inconvenientes con personal - SUBTE,B,URUGUAY
2016,6/7/2016,6/7/2016,Tuesday,7,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",E,ENTRE RIOS
2016,6/7/2016,6/7/2016,Tuesday,7,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",H,CASEROS
2016,6/7/2016,6/7/2016,Tuesday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,HUMBERTO PRIMO
2016,6/7/2016,6/7/2016,Tuesday,7,inconvenientes con personal,inconvenientes con personal - SUBTE,H,HUMBERTO PRIMO
2016,6/7/2016,6/7/2016,Tuesday,7,Demoras e Interrupciones,DEMORAS - SUBTE,H,VENEZUELA
2016,6/7/2016,6/7/2016,Tuesday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,VENEZUELA
2016,6/7/2016,6/7/2016,Tuesday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,VENEZUELA
2016,6/7/2016,6/7/2016,Tuesday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,VENEZUELA
2016,6/7/2016,6/7/2016,Tuesday,7,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,VENEZUELA
2016,6/7/2016,6/7/2016,Tuesday,7,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,VENEZUELA
2016,6/7/2016,6/7/2016,Tuesday,7,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,VENEZUELA
2016,6/7/2016,6/7/2016,Tuesday,7,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,VENEZUELA
2016,6/7/2016,6/7/2016,Tuesday,7,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,H,PARQUE PATRICIOS
2016,6/7/2016,6/7/2016,Tuesday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,E,JOSE MARIA MORENO
2016,6/7/2016,6/7/2016,Tuesday,7,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,JOSE MARIA MORENO
2016,6/7/2016,6/7/2016,Tuesday,7,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,JOSE MARIA MORENO
2016,6/7/2016,6/7/2016,Tuesday,7,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,JOSE MARIA MORENO
2016,6/7/2016,6/7/2016,Tuesday,7,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,JOSE MARIA MORENO
2016,6/7/2016,6/7/2016,Tuesday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,CORDOBA
2016,6/7/2016,6/7/2016,Tuesday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,CORDOBA
2016,6/7/2016,6/7/2016,Tuesday,7,Medios de pago,MEDIOS DE PAGO - SUBTE,H,CORRIENTES
2016,6/7/2016,6/7/2016,Tuesday,7,Demoras e Interrupciones,DEMORAS - SUBTE,H,LAS HERAS
2016,6/7/2016,6/7/2016,Tuesday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,SAN JOSE DE FLORES
2016,6/7/2016,6/7/2016,Tuesday,7,Falta de limpieza,LIMPIEZA - SUBTE,A,SAN JOSE DE FLORES
2016,6/7/2016,6/7/2016,Tuesday,7,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,A,SAN PEDRITO
2016,6/7/2016,6/7/2016,Tuesday,7,Seguridad,DISTURBIOS - SUBTE,D,CATEDRAL
2016,6/7/2016,6/7/2016,Tuesday,7,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",D,CATEDRAL
2016,6/7/2016,6/7/2016,Tuesday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,CATEDRAL
2016,6/7/2016,6/7/2016,Tuesday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,CATEDRAL
2016,6/7/2016,6/7/2016,Tuesday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,CATEDRAL
2016,6/7/2016,6/7/2016,Tuesday,7,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,D,CATEDRAL
2016,6/7/2016,6/7/2016,Tuesday,7,inconvenientes con personal,inconvenientes con personal - SUBTE,D,CATEDRAL
2016,6/7/2016,6/7/2016,Tuesday,7,inconvenientes con personal,inconvenientes con personal - SUBTE,D,CATEDRAL
2016,6/7/2016,6/7/2016,Tuesday,7,Medios de pago,MEDIOS DE PAGO - SUBTE,D,CATEDRAL
2016,6/7/2016,6/7/2016,Tuesday,7,Medios de pago,MEDIOS DE PAGO - SUBTE,D,CATEDRAL
2016,6/7/2016,6/7/2016,Tuesday,7,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,DIAGONAL NORTE
2016,6/7/2016,6/7/2016,Tuesday,7,Medios de pago,PASES Y ABONOS - SUBTE,C,SAN JUAN
2016,6/7/2016,6/7/2016,Tuesday,7,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,DE LOS INCAS
2016,6/7/2016,6/7/2016,Tuesday,7,Otros,PUBLICIDAD / LOCALES COMERCIALES,B,DE LOS INCAS
2016,6/7/2016,6/7/2016,Tuesday,7,inconvenientes con personal,inconvenientes con personal - SUBTE,B,JUAN MANUEL DE ROSAS
2016,6/8/2016,6/8/2016,Wednesday,8,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2016,6/8/2016,6/8/2016,Wednesday,8,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2016,6/8/2016,6/8/2016,Wednesday,8,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2016,6/8/2016,6/8/2016,Wednesday,8,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,D,CONGRESO DE TUCUMAN
2016,6/8/2016,6/8/2016,Wednesday,8,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",D,CALLAO_D
2016,6/8/2016,6/8/2016,Wednesday,8,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,D,FACULTAD DE MEDICINA
2016,6/8/2016,6/8/2016,Wednesday,8,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,PASTEUR
2016,6/8/2016,6/8/2016,Wednesday,8,Medios de pago,MEDIOS DE PAGO - SUBTE,B,CARLOS PELLEGRINI
2016,6/8/2016,6/8/2016,Wednesday,8,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,VENEZUELA
2016,6/8/2016,6/8/2016,Wednesday,8,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,D,TRIBUNALES
2016,6/8/2016,6/8/2016,Wednesday,8,inconvenientes con personal,inconvenientes con personal - SUBTE,D,TRIBUNALES
2016,6/8/2016,6/8/2016,Wednesday,8,inconvenientes con personal,inconvenientes con personal - SUBTE,D,TRIBUNALES
2016,6/8/2016,6/8/2016,Wednesday,8,Medios de pago,MEDIOS DE PAGO - SUBTE,D,TRIBUNALES
2016,6/8/2016,6/8/2016,Wednesday,8,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,D,TRIBUNALES
2016,6/8/2016,6/8/2016,Wednesday,8,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,C,CONSTITUCION
2016,6/8/2016,6/8/2016,Wednesday,8,Falta de limpieza,LIMPIEZA - SUBTE,C,CONSTITUCION
2016,6/8/2016,6/8/2016,Wednesday,8,Demoras e Interrupciones,DEMORAS - SUBTE,E,EMILIO MITRE
2016,6/8/2016,6/8/2016,Wednesday,8,Emergencias,ELEMENTOS PARA URGENCIAS Y/O EMERGENCIAS - SUBTE,C,MARIANO MORENO
