Año,Fecha,Mes,Día de la semana,Día,Tema,Sub Tema,Línea,Estación
2014,4/11/2014,4,Friday,11,Venta ambulante,VENTA AMBULANTE - SUBTE,A,SAENZ PEÑA
2014,4/11/2014,4,Friday,11,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,INDEPENDENCIA_C
2014,4/11/2014,4,Friday,11,Seguridad,DISTURBIOS - SUBTE,H,INCLAN
2014,4/11/2014,4,Friday,11,Inconvenientes con personal,FALTA LIBRO DE QUEJAS - SUBTE,H,VENEZUELA
2014,4/11/2014,4,Friday,11,Inconvenientes con personal,FALTA LIBRO DE QUEJAS - SUBTE,H,VENEZUELA
2014,4/11/2014,4,Friday,11,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,TRIBUNALES
2014,4/11/2014,4,Friday,11,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,JOSE MARIA MORENO
2014,4/11/2014,4,Friday,11,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,PERU
2014,4/11/2014,4,Friday,11,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,PERU
2014,4/11/2014,4,Friday,11,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,PERU
2014,4/11/2014,4,Friday,11,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,CORRIENTES
2014,4/11/2014,4,Friday,11,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,CORRIENTES
2014,4/11/2014,4,Friday,11,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,RETIRO
2014,4/11/2014,4,Friday,11,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,RETIRO
2014,4/11/2014,4,Friday,11,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,C,RETIRO
2014,4/11/2014,4,Friday,11,Estaciones,FILTRACIONES - SUBTE,A,ACOYTE
2014,4/11/2014,4,Friday,11,Venta ambulante,VENTA AMBULANTE - SUBTE,D,CATEDRAL
2014,4/11/2014,4,Friday,11,Baños,mantenimiento de baños - SUBTE,B,JUAN MANUEL DE ROSAS
2014,4/11/2014,4,Friday,11,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,B,JUAN MANUEL DE ROSAS
2014,4/11/2014,4,Friday,11,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,B,JUAN MANUEL DE ROSAS
2014,4/11/2014,4,Friday,11,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,B,JUAN MANUEL DE ROSAS
2014,4/11/2014,4,Friday,11,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,B,JUAN MANUEL DE ROSAS
2014,4/11/2014,4,Friday,11,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,PLAZA DE MAYO
2014,4/11/2014,4,Friday,11,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,PLAZA DE MAYO
2014,4/11/2014,4,Friday,11,Venta ambulante,VENTA AMBULANTE - SUBTE,A,PLAZA DE MAYO
2014,4/12/2014,4,Saturday,12,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,H,HOSPITALES
2014,4/12/2014,4,Saturday,12,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,ANGEL GALLARDO
2014,4/12/2014,4,Saturday,12,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/12/2014,4,Saturday,12,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/12/2014,4,Saturday,12,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,B,MALABIA
2014,4/12/2014,4,Saturday,12,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/12/2014,4,Saturday,12,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,B,MEDRANO
2014,4/12/2014,4,Saturday,12,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,SAENZ PEÑA
2014,4/12/2014,4,Saturday,12,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,E,INDEPENDENCIA_E
2014,4/12/2014,4,Saturday,12,Baños,FALTA DE BAÑOS - SUBTE,H,PARQUE PATRICIOS
2014,4/12/2014,4,Saturday,12,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CASTRO BARROS
2014,4/12/2014,4,Saturday,12,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CASTRO BARROS
2014,4/12/2014,4,Saturday,12,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CASTRO BARROS
2014,4/12/2014,4,Saturday,12,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,CASTRO BARROS
2014,4/13/2014,4,Sunday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,CONGRESO DE TUCUMAN
2014,4/13/2014,4,Sunday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,CONGRESO DE TUCUMAN
2014,4/13/2014,4,Sunday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/13/2014,4,Sunday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/13/2014,4,Sunday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/13/2014,4,Sunday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/13/2014,4,Sunday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/13/2014,4,Sunday,13,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,B,MALABIA
2014,4/13/2014,4,Sunday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/13/2014,4,Sunday,13,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,JURAMENTO
2014,4/13/2014,4,Sunday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO
2014,4/13/2014,4,Sunday,13,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,D,PLAZA ITALIA
2014,4/13/2014,4,Sunday,13,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,PLAZA ITALIA
2014,4/14/2014,4,Monday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2014,4/14/2014,4,Monday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,JOSE HERNANDEZ
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,CONGRESO
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,CONGRESO
2014,4/14/2014,4,Monday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,CALLAO_D
2014,4/14/2014,4,Monday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,FACULTAD DE MEDICINA
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,FACULTAD DE MEDICINA
2014,4/14/2014,4,Monday,14,Deficiencias en información,SEÑALETICA - SUBTE,B,PUEYRREDON_B
2014,4/14/2014,4,Monday,14,Deficiencias en información,SEÑALETICA - SUBTE,B,PUEYRREDON_B
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,B,URUGUAY
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,B,URUGUAY
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,URUGUAY
2014,4/14/2014,4,Monday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,AVENIDA DE MAYO
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,LIMA
2014,4/14/2014,4,Monday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,INCLAN
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,H,VENEZUELA
2014,4/14/2014,4,Monday,14,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,H,HUMBERTO PRIMO
2014,4/14/2014,4,Monday,14,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,H,HUMBERTO PRIMO
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,H,HUMBERTO PRIMO
2014,4/14/2014,4,Monday,14,Baños,mantenimiento de baños - SUBTE,D,JURAMENTO
2014,4/14/2014,4,Monday,14,Baños,mantenimiento de baños - SUBTE,D,JURAMENTO
2014,4/14/2014,4,Monday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO
2014,4/14/2014,4,Monday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO
2014,4/14/2014,4,Monday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,JURAMENTO
2014,4/14/2014,4,Monday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,JURAMENTO
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,JURAMENTO
2014,4/14/2014,4,Monday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO
2014,4/14/2014,4,Monday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,JURAMENTO
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,E,AVENIDA LA PLATA
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,E,AVENIDA LA PLATA
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,C,LAVALLE
2014,4/14/2014,4,Monday,14,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,LAVALLE
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,TRIBUNALES
2014,4/14/2014,4,Monday,14,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,H,PARQUE PATRICIOS
2014,4/14/2014,4,Monday,14,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,MARIANO MORENO
2014,4/14/2014,4,Monday,14,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,MARIANO MORENO
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,OLLEROS
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,OLLEROS
2014,4/14/2014,4,Monday,14,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,H,ONCE
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,H,ONCE
2014,4/14/2014,4,Monday,14,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,RETIRO
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,9 DE JULIO
2014,4/14/2014,4,Monday,14,Seguridad,ROBOS O ILICITOS EN VAGON; ESTACION O PASILLOS - SUBTE,D,9 DE JULIO
2014,4/14/2014,4,Monday,14,Seguridad,ROBOS O ILICITOS EN VAGON; ESTACION O PASILLOS - SUBTE,D,9 DE JULIO
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,9 DE JULIO
2014,4/14/2014,4,Monday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,9 DE JULIO
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,C,DIAGONAL NORTE
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,C,SAN JUAN
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,PLAZA ITALIA
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,BULNES
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,PALERMO
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,PALERMO
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,PALERMO
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,PALERMO
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,PUEYRREDON_D
2014,4/14/2014,4,Monday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,PUEYRREDON_D
2014,4/14/2014,4,Monday,14,Baños,mantenimiento de baños - SUBTE,B,DE LOS INCAS
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,CARABOBO
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,CARABOBO
2014,4/15/2014,4,Tuesday,15,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,CONGRESO
2014,4/15/2014,4,Tuesday,15,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,CONGRESO
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,CONGRESO DE TUCUMAN
2014,4/15/2014,4,Tuesday,15,Baños,mantenimiento de baños - SUBTE,D,CONGRESO DE TUCUMAN
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,CALLAO_D
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,CALLAO_D
2014,4/15/2014,4,Tuesday,15,Baños,FALTA DE BAÑOS - SUBTE,D,FACULTAD DE MEDICINA
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,FACULTAD DE MEDICINA
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CALLAO_B
2014,4/15/2014,4,Tuesday,15,Estaciones,FILTRACIONES - SUBTE,B,CALLAO_B
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,ANGEL GALLARDO
2014,4/15/2014,4,Tuesday,15,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,B,FEDERICO LACROZE
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,FEDERICO LACROZE
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,FEDERICO LACROZE
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,MALABIA
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES CON TERMINALES DE AUTOCONSULTA -SUBTE,B,MALABIA
2014,4/15/2014,4,Tuesday,15,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,B,MALABIA
2014,4/15/2014,4,Tuesday,15,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,B,MALABIA
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,MEDRANO
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,PASTEUR
2014,4/15/2014,4,Tuesday,15,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,B,PUEYRREDON_B
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,C,AVENIDA DE MAYO
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PIEDRAS
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,MINISTRO CARRANZA
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,MINISTRO CARRANZA
2014,4/15/2014,4,Tuesday,15,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,D,MINISTRO CARRANZA
2014,4/15/2014,4,Tuesday,15,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,HUMBERTO PRIMO
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,H,HUMBERTO PRIMO
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,VENEZUELA
2014,4/15/2014,4,Tuesday,15,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,JURAMENTO
2014,4/15/2014,4,Tuesday,15,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,JURAMENTO
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,JURAMENTO
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,JURAMENTO
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,E,AVENIDA LA PLATA
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,E,AVENIDA LA PLATA
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,TRIBUNALES
2014,4/15/2014,4,Tuesday,15,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,D,TRIBUNALES
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,TRIBUNALES
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,TRIBUNALES
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,TRIBUNALES
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,TRIBUNALES
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,TRIBUNALES
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,TRIBUNALES
2014,4/15/2014,4,Tuesday,15,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,D,TRIBUNALES
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,OLLEROS
2014,4/15/2014,4,Tuesday,15,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,E,PLAZA DE LOS VIRREYES
2014,4/15/2014,4,Tuesday,15,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,CATEDRAL
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,9 DE JULIO
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,9 DE JULIO
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,9 DE JULIO
2014,4/15/2014,4,Tuesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,9 DE JULIO
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,CATEDRAL
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,CATEDRAL
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,CATEDRAL
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,CATEDRAL
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,PLAZA ITALIA
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,BULNES
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,BULNES
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,BULNES
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,BULNES
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,BULNES
2014,4/15/2014,4,Tuesday,15,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,D,PUEYRREDON_D
2014,4/15/2014,4,Tuesday,15,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,D,PUEYRREDON_D
2014,4/15/2014,4,Tuesday,15,Venta ambulante,VENTA AMBULANTE - SUBTE,D,PUEYRREDON_D
2014,4/15/2014,4,Tuesday,15,Venta ambulante,VENTA AMBULANTE - SUBTE,D,SCALABRINI ORTIZ
2014,4/15/2014,4,Tuesday,15,Venta ambulante,VENTA AMBULANTE - SUBTE,D,SCALABRINI ORTIZ
2014,4/15/2014,4,Tuesday,15,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,SCALABRINI ORTIZ
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,ECHEVERRIA
2014,4/15/2014,4,Tuesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,ECHEVERRIA
2014,4/15/2014,4,Tuesday,15,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,TRIBUNALES
2014,4/16/2014,4,Wednesday,16,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,H,HOSPITALES
2014,4/16/2014,4,Wednesday,16,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,H,HOSPITALES
2014,4/16/2014,4,Wednesday,16,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,CONGRESO
